time,open,high,low,close,MA 20,EMA 20,60min EMA20
2016-05-16T22:30:00-04:00,3082.4941,3087.5781,3073.5807,3080.2532,,3084.990100216414,
2016-05-16T23:30:00-04:00,3080.4905,3080.4937,3080.395,3080.395,,3084.5524716243744,
2016-05-17T00:30:00-04:00,3080.3403,3082.7547,3076.4427,3076.9515,,3083.82856956491,
2016-05-17T01:30:00-04:00,3076.7299,3105.2013,3076.3227,3091.999,,3084.6067057968235,
2016-05-17T02:30:00-04:00,3092.7445,3095.4045,3085.5835,3086.0249,,3084.741771911412,
2016-05-17T21:30:00-04:00,3071.5796,3072.5154,3056.2027,3056.5342,,3082.0553364912776,
2016-05-17T22:30:00-04:00,3056.5965,3063.8902,3042.1451,3045.3351,,3078.558171111156,
2016-05-17T23:30:00-04:00,3045.2865,3045.398,3045.2865,3045.398,,3075.40005957676,
2016-05-18T00:30:00-04:00,3045.5923,3049.1313,3041.2308,3046.1336,,3072.612777712307,
2016-05-18T01:30:00-04:00,3045.7451,3061.9685,3041.8401,3045.4105,,3070.0220845968493,
2016-05-18T02:30:00-04:00,3045.3067,3069.642,3039.4618,3068.0358,,3069.8329146352444,
2016-05-18T21:30:00-04:00,3060.1438,3082.4007,3060.1438,3081.6146,,3070.9549799080783,
2016-05-18T22:30:00-04:00,3081.2234,3086.9475,3074.9013,3075.3886,,3071.377229440642,
2016-05-18T23:30:00-04:00,3075.6319,3075.6321,3075.4968,3075.4968,,3071.7695694939143,
2016-05-19T00:30:00-04:00,3075.7582,3077.2814,3072.9004,3077.2814,,3072.294505732589,
2016-05-19T01:30:00-04:00,3077.0464,3080.0108,3061.143,3066.0775,,3071.702409948533,
2016-05-19T02:30:00-04:00,3066.2228,3067.9979,3058.2296,3062.5002,,3070.8260090010535,
2016-05-19T21:30:00-04:00,3045.6361,3068.5355,3041.6383,3065.182,,3070.2884843342863,
2016-05-19T22:30:00-04:00,3065.227,3073.0304,3059.9073,3064.9308,,3069.7782286834017,
2016-05-19T23:30:00-04:00,3065.2569,3065.4529,3065.2569,3065.4529,,3069.366292618316,
2016-05-20T00:30:00-04:00,3065.5416,3068.695,3056.7764,3056.7764,,3068.1672552260957,
2016-05-20T01:30:00-04:00,3056.8839,3073.3581,3052.7533,3068.7153,,3068.2194499664674,
2016-05-20T02:30:00-04:00,3068.7738,3078.5316,3067.8822,3078.2183,,3069.1717213982324,
2016-05-22T21:30:00-04:00,3078.455,3098.377,3078.455,3092.7545,,3071.4177003126865,
2016-05-22T22:30:00-04:00,3092.6174,3095.9406,3084.8402,3088.0295,,3072.999776473383,
2016-05-22T23:30:00-04:00,3088.3628,3088.3628,3088.3026,3088.33,,3074.459797761632,
2016-05-23T00:30:00-04:00,3088.4513,3091.8368,3087.017,3088.7278,,3075.8186551176673,
2016-05-23T01:30:00-04:00,3089.0013,3089.0881,3076.5324,3086.0447,,3076.79256415408,
2016-05-23T02:30:00-04:00,3085.9736,3088.8674,3081.3624,3087.2225,,3077.7858913775012,
2016-05-23T21:30:00-04:00,3083.2571,3083.2571,3060.1018,3063.522,,3076.4274255320247,
2016-05-23T22:30:00-04:00,3063.4483,3067.9356,3056.8816,3064.8891,,3075.3285373861177,
2016-05-23T23:30:00-04:00,3064.9057,3064.9057,3064.7244,3064.7244,,3074.3186195398207,
2016-05-24T00:30:00-04:00,3064.6954,3064.8654,3058.5956,3063.6867,,3073.3060557741237,
2016-05-24T01:30:00-04:00,3063.4237,3067.8436,3052.5905,3063.9071,,3072.4109171289692,
2016-05-24T02:30:00-04:00,3063.5302,3068.6652,3061.7579,3063.5556,,3071.5675535928767,
2016-05-24T21:30:00-04:00,3079.7476,3089.051,3074.6223,3075.415,,3071.933977060222,
2016-05-24T22:30:00-04:00,3075.2815,3079.1547,3072.7207,3074.244,,3072.1539792449626,
2016-05-24T23:30:00-04:00,3074.3654,3074.3971,3074.3039,3074.3039,,3072.3587336025853,
2016-05-25T00:30:00-04:00,3074.2873,3075.1339,3068.6993,3073.413,,3072.4591399261485,
2016-05-25T01:30:00-04:00,3073.4391,3073.9283,3054.9626,3066.2043,,3071.863440885563,
2016-05-25T02:30:00-04:00,3066.6672,3067.7786,3059.1259,3059.2259,,3070.6598655631283,
2016-05-25T21:30:00-04:00,3056.5061,3072.4402,3032.9478,3038.8411,,3067.6295069380685,
2016-05-25T22:30:00-04:00,3038.3087,3040.7442,3027.4922,3032.7364,,3064.306353896348,
2016-05-25T23:30:00-04:00,3032.8529,3032.9766,3032.8529,3032.9705,,3061.3219868586007,
2016-05-26T00:30:00-04:00,3032.9527,3036.9589,3030.5702,3034.8257,,3058.7985309673054,
2016-05-26T01:30:00-04:00,3034.4117,3061.3237,3034.4117,3057.7417,,3058.6978803989905,
2016-05-26T02:30:00-04:00,3057.7529,3064.3977,3055.9649,3064.2111,,3059.22294893242,
2016-05-26T21:30:00-04:00,3059.2407,3062.3823,3052.5177,3055.2551,,3058.845058557904,
2016-05-26T22:30:00-04:00,3055.3245,3066.7721,3055.3178,3055.5345,,3058.529767266675,
2016-05-26T23:30:00-04:00,3055.4074,3055.4693,3055.2675,3055.2862,,3058.2208560984204,
2016-05-27T00:30:00-04:00,3055.4812,3058.3262,3052.5101,3058.1188,,3058.2111364699995,
2016-05-27T01:30:00-04:00,3058.0548,3073.5476,3058.0548,3069.9954,,3059.3334472823803,
2016-05-27T02:30:00-04:00,3070.0265,3071.9044,3061.3885,3062.4993,,3059.634957065011,
2016-05-29T21:30:00-04:00,3053.4369,3061.7937,3037.737,3061.1797,,3059.7820754397717,
2016-05-29T22:30:00-04:00,3061.1,3072.6038,3056.5617,3068.2269,,3060.5863444455076,
2016-05-29T23:30:00-04:00,3068.1648,3068.1648,3068.0617,3068.0617,,3061.298283069745,
2016-05-30T00:30:00-04:00,3068.5643,3069.2829,3059.1298,3061.2095,,3061.289827539293,
2016-05-30T01:30:00-04:00,3061.3216,3075.2613,3061.2491,3071.2066,,3062.2342820593603,
2016-05-30T02:30:00-04:00,3071.237,3071.7404,3063.1915,3066.7095,,3062.660493291802,
2016-05-30T21:30:00-04:00,3069.4216,3151.2329,3069.4216,3141.0682,,3070.127893930678,
2016-05-30T22:30:00-04:00,3141.6753,3148.8575,3131.5054,3146.6754,,3077.418132603947,
2016-05-30T23:30:00-04:00,3146.6898,3147.1279,3146.6898,3147.1279,,3084.0571580702376,
2016-05-31T00:30:00-04:00,3146.9949,3160.9408,3146.9949,3157.8328,,3091.083409682596,
2016-05-31T01:30:00-04:00,3157.859,3167.5514,3153.3516,3161.1955,,3097.7607516175867,
2016-05-31T02:30:00-04:00,3161.6032,3170.8161,3161.1167,3169.5598,,3104.5987562254354,
2016-05-31T21:30:00-04:00,3172.5938,3181.7611,3167.1866,3174.2573,,3111.2329032515845,
2016-05-31T22:30:00-04:00,3173.7819,3180.0655,3168.4142,3169.0011,,3116.7346362752432,
2016-05-31T23:30:00-04:00,3168.955,3169.0028,3168.8905,3169.0028,,3121.712556629982,
2016-06-01T00:30:00-04:00,3168.9733,3174.89,3162.9028,3163.7779,,3125.718779808079,
2016-06-01T01:30:00-04:00,3163.4625,3170.3139,3160.1876,3163.5362,,3129.3204388739764,
2016-06-01T02:30:00-04:00,3163.5076,3169.3061,3160.2998,3160.547,,3132.294397076455,
2016-06-01T21:30:00-04:00,3157.8485,3168.824,3155.8174,3166.1564,,3135.51934973584,
2016-06-01T22:30:00-04:00,3166.1378,3167.5729,3151.2386,3152.5175,,3137.1382211895693,
2016-06-01T23:30:00-04:00,3151.9,3151.9,3151.7731,3151.8604,,3138.5403334572293,
2016-06-02T00:30:00-04:00,3151.6789,3160.9395,3151.6789,3160.9395,,3140.6735874136834,
2016-06-02T01:30:00-04:00,3160.6137,3164.5837,3153.6525,3155.2693,,3142.063655279047,
2016-06-02T02:30:00-04:00,3154.9602,3167.0997,3154.5074,3167.0997,,3144.448040490566,
2016-06-02T21:30:00-04:00,3172.662,3176.2493,3162.088,3168.4602,,3146.734912824798,
2016-06-02T22:30:00-04:00,3168.9885,3176.0279,3167.9589,3174.4899,,3149.378244936722,
2016-06-02T23:30:00-04:00,3174.7541,3174.828,3174.7141,3174.828,,3151.8020311332243,
2016-06-03T00:30:00-04:00,3174.9252,3186.1559,3174.341,3182.3802,,3154.714237691965,
2016-06-03T01:30:00-04:00,3182.3773,3201.7492,3181.1103,3191.4104,,3158.20911029273,
2016-06-03T02:30:00-04:00,3191.5148,3196.9747,3188.8196,3189.3255,,3161.172575979137,
2016-06-05T21:30:00-04:00,3193.8955,3197.2204,3179.0499,3183.943,,3163.341187790648,
2016-06-05T22:30:00-04:00,3184.0638,3188.646,3178.408,3185.4608,,3165.447817524872,
2016-06-05T23:30:00-04:00,3185.3291,3185.3291,3185.0146,3185.0146,,3167.3113206177413,
2016-06-06T00:30:00-04:00,3185.4456,3185.8127,3174.184,3174.5279,,3167.9986138922422,
2016-06-06T01:30:00-04:00,3174.6091,3181.2168,3168.6901,3174.3306,,3168.6016601882193,
2016-06-06T02:30:00-04:00,3174.758,3180.8218,3173.1393,3178.7883,,3169.57181636077,
2016-06-06T21:30:00-04:00,3181.5165,3186.4104,3170.263,3176.7238,,3170.252957659744,
2016-06-06T22:30:00-04:00,3177.878,3178.7516,3168.219,3174.1122,,3170.620504549292,
2016-06-06T23:30:00-04:00,3174.2371,3174.2371,3174.1073,3174.1384,,3170.9555422112644,
2016-06-07T00:30:00-04:00,3174.0972,3180.0763,3173.2802,3177.4062,,3171.5698905720965,
2016-06-07T01:30:00-04:00,3177.4573,3181.4301,3171.9836,3175.624,,3171.9559962318967,
2016-06-07T02:30:00-04:00,3175.2428,3179.3957,3173.5677,3177.0536,,3172.4414823050492,
2016-06-07T21:30:00-04:00,3171.2998,3171.2998,3151.9243,3153.9722,,3170.682503037902,
2016-06-07T22:30:00-04:00,3154.0015,3163.4527,3148.3517,3162.1093,,3169.8660075104826,
2016-06-07T23:30:00-04:00,3162.3431,3162.3431,3162.1641,3162.2699,,3169.1425686999605,
2016-06-08T00:30:00-04:00,3161.9586,3165.6527,3160.0562,3164.573,,3168.707371680917,
2016-06-08T01:30:00-04:00,3164.5224,3173.5691,3162.8788,3172.1,,3169.030479139877,
2016-06-08T02:30:00-04:00,3172.4343,3174.8524,3163.3627,3163.9864,,3168.550090650365,
2016-06-12T21:30:00-04:00,3131.9617,3142.9698,3124.1095,3141.6737,,3165.9904343979492,
2016-06-12T22:30:00-04:00,3141.5079,3145.5513,3136.9883,3137.9002,,3163.315173979097,
2016-06-12T23:30:00-04:00,3138.2614,3138.2614,3137.938,3138.0613,,3160.910043123945,
2016-06-13T00:30:00-04:00,3138.1327,3138.141,3125.2915,3126.2423,,3157.6083533026167,
2016-06-13T01:30:00-04:00,3126.4382,3133.3525,3109.0733,3109.0733,,3152.985967273796,
2016-06-13T02:30:00-04:00,3109.1629,3109.1629,3065.7674,3066.3413,,3144.7340942001015,
2016-06-13T21:30:00-04:00,3059.3313,3078.7494,3056.6329,3067.503,,3137.37875189533,
2016-06-13T22:30:00-04:00,3067.719,3073.3827,3055.6569,3058.5909,,3129.8751469529175,
2016-06-13T23:30:00-04:00,3058.5918,3058.847,3058.5918,3058.7003,,3123.0965901002587,
2016-06-14T00:30:00-04:00,3058.8741,3075.195,3055.6553,3073.1334,,3118.3381910430912,
2016-06-14T01:30:00-04:00,3073.0487,3076.6046,3062.1092,3064.0792,,3113.1706680866064,
2016-06-14T02:30:00-04:00,3064.1618,3076.1591,3064.1618,3075.9834,,3109.6290235069296,
2016-06-14T21:30:00-04:00,3044.0319,3092.6056,3042.4877,3086.6649,,3107.441964125317,
2016-06-14T22:30:00-04:00,3086.6199,3128.0434,3085.895,3119.7193,,3108.6112342086203,
2016-06-14T23:30:00-04:00,3119.6115,3119.8009,3119.6115,3119.7596,,3109.672983331609,
2016-06-15T00:30:00-04:00,3120.0011,3121.4822,3108.7598,3114.1111,,3110.095661109551,
2016-06-15T01:30:00-04:00,3114.3433,3126.2768,3109.4785,3116.8786,,3110.741655289594,
2016-06-15T02:30:00-04:00,3116.5833,3116.5833,3109.1732,3116.3682,,3111.277516690585,
2016-06-15T21:30:00-04:00,3104.328,3112.0106,3100.9027,3104.049,,3110.589086529577,
2016-06-15T22:30:00-04:00,3104.0794,3111.8506,3095.9233,3111.8506,,3110.709230669617,
2016-06-15T23:30:00-04:00,3111.9071,3111.9514,3111.8091,3111.9514,,3110.827532510606,
2016-06-16T00:30:00-04:00,3111.8316,3112.3668,3103.893,3108.4423,,3110.600367509596,
2016-06-16T01:30:00-04:00,3108.7545,3109.7524,3096.7903,3099.3704,,3109.530846794396,
2016-06-16T02:30:00-04:00,3099.4709,3099.8794,3089.7381,3094.6748,,3108.1159851949296,
2016-06-16T21:30:00-04:00,3097.2513,3131.0374,3097.2513,3125.3902,,3109.761148509698,
2016-06-16T22:30:00-04:00,3125.3455,3128.2256,3116.6086,3120.1694,,3110.7524105563934,
2016-06-16T23:30:00-04:00,3120.2509,3120.3139,3120.2303,3120.3139,,3111.6630285986416,
2016-06-17T00:30:00-04:00,3120.0664,3126.8913,3120.0664,3120.9926,,3112.5515592082947,
2016-06-17T01:30:00-04:00,3121.0412,3121.929,3098.9381,3104.1022,,3111.7468583313143,
2016-06-17T02:30:00-04:00,3103.9378,3110.4344,3103.8945,3110.3572,,3111.6145099188084,
2016-06-19T21:30:00-04:00,3114.3557,3118.7254,3090.0777,3097.699,,3110.2892232598742,
2016-06-19T22:30:00-04:00,3097.0514,3107.1369,3095.1151,3106.7122,,3109.9485543779815,
2016-06-19T23:30:00-04:00,3105.8592,3105.8592,3105.6011,3105.7081,,3109.5447015800787,
2016-06-20T00:30:00-04:00,3105.8522,3110.765,3103.2628,3110.765,,3109.660920477214,
2016-06-20T01:30:00-04:00,3110.1686,3111.148,3099.9283,3110.1518,,3109.7076709079556,
2016-06-20T02:30:00-04:00,3110.1403,3115.9167,3109.4249,3112.6744,,3109.9902165357694,
2016-06-20T21:30:00-04:00,3126.8841,3155.4927,3121.5491,3137.0319,,3112.565614960934,
2016-06-20T22:30:00-04:00,3137.4972,3137.4972,3124.3056,3126.249,,3113.868794488464,
2016-06-20T23:30:00-04:00,3126.1041,3126.4472,3126.0619,3126.4472,,3115.066737870515,
2016-06-21T00:30:00-04:00,3126.6418,3127.8862,3118.9428,3122.353,,3115.760667597133,
2016-06-21T01:30:00-04:00,3122.5993,3127.18,3114.8347,3118.9806,,3116.0673278259774,
2016-06-21T02:30:00-04:00,3118.4314,3120.1908,3098.0473,3106.3175,,3115.138772794932,
2016-06-21T21:30:00-04:00,3099.6357,3114.4824,3097.0289,3106.9314,,3114.3571182430337,
2016-06-21T22:30:00-04:00,3107.0689,3124.6028,3104.6707,3121.34,,3115.02215460084,
2016-06-21T23:30:00-04:00,3121.4265,3121.6616,3121.163,3121.6577,,3115.6541113055223,
2016-06-22T00:30:00-04:00,3121.7028,3122.1948,3114.1723,3116.7022,,3115.753929276425,
2016-06-22T01:30:00-04:00,3116.765,3126.9371,3115.2131,3126.7,,3116.7964122024796,
2016-06-22T02:30:00-04:00,3126.8737,3134.0608,3123.5456,3133.9611,,3118.431144373672,
2016-06-22T21:30:00-04:00,3128.6869,3128.6869,3115.835,3126.3808,,3119.188254433322,
2016-06-22T22:30:00-04:00,3126.4076,3126.4076,3102.5425,3105.9205,,3117.924658773006,
2016-06-22T23:30:00-04:00,3105.8201,3105.971,3105.7771,3105.8115,,3116.771024604148,
2016-06-23T00:30:00-04:00,3105.9381,3113.8222,3105.2357,3111.7751,,3116.2952222608956,
2016-06-23T01:30:00-04:00,3112.2026,3121.5651,3107.9267,3120.3856,,3116.6847820455723,
2016-06-23T02:30:00-04:00,3120.2416,3120.8842,3115.2323,3117.3168,,3116.7449742317085,
2016-06-23T21:30:00-04:00,3110.0292,3130.3818,3104.7172,3105.8746,,3115.7097004953553,
2016-06-23T22:30:00-04:00,3105.8534,3109.012,3073.8248,3086.2392,,3112.9029861624645,
2016-06-23T23:30:00-04:00,3085.6382,3085.883,3085.4566,3085.4566,,3110.2890446231822,
2016-06-24T00:30:00-04:00,3084.7261,3084.7261,3034.1242,3081.7786,,3107.573764182879,
2016-06-24T01:30:00-04:00,3081.2851,3099.3924,3071.5046,3080.4501,,3104.990558070224,
2016-06-24T02:30:00-04:00,3080.2536,3089.6896,3075.3343,3077.1554,,3102.3395906349647,
2016-06-26T21:30:00-04:00,3065.2978,3099.833,3065.2978,3099.833,,3102.100867717349,
2016-06-26T22:30:00-04:00,3099.7984,3103.2277,3095.7216,3102.1886,,3102.1092231728394,
2016-06-26T23:30:00-04:00,3102.2982,3102.8613,3102.2982,3102.7271,,3102.16806858495,
2016-06-27T00:30:00-04:00,3103.0162,3114.799,3103.0162,3114.6143,,3103.353423957812,
2016-06-27T01:30:00-04:00,3115.0229,3117.7605,3108.8024,3114.5365,,3104.4184788189727,
2016-06-27T02:30:00-04:00,3114.8521,3120.6405,3112.7007,3120.5443,,3105.9542713124038,
2016-06-27T21:30:00-04:00,3107.1794,3117.7538,3102.9127,3111.3443,,3106.467607377889,
2016-06-27T22:30:00-04:00,3111.0286,3113.8813,3099.8817,3113.4578,,3107.1333400085664,
2016-06-27T23:30:00-04:00,3113.8053,3114.1138,3113.8053,3114.0803,,3107.794955245846,
2016-06-28T00:30:00-04:00,3114.0136,3121.1703,3112.6473,3120.6047,,3109.0149309367175,
2016-06-28T01:30:00-04:00,3120.5387,3129.6552,3110.8124,3128.9829,,3110.9166422760777,
2016-06-28T02:30:00-04:00,3128.7597,3139.4301,3128.7597,3136.4013,,3113.343752535499,
2016-06-28T21:30:00-04:00,3143.2967,3157.9676,3139.1915,3151.7128,,3116.997947532118,
2016-06-28T22:30:00-04:00,3151.7002,3151.8521,3142.3122,3147.1275,,3119.8674287195354,
2016-06-28T23:30:00-04:00,3147.0378,3147.0749,3146.5284,3146.7509,,3122.427759317675,
2016-06-29T00:30:00-04:00,3147.3821,3149.2447,3141.6987,3142.6075,,3124.349639382658,
2016-06-29T01:30:00-04:00,3143.3065,3151.1935,3139.747,3142.7875,,3126.1056261081194,
2016-06-29T02:30:00-04:00,3142.5827,3152.3694,3142.5827,3151.3898,,3128.5136426692507,
2016-06-29T21:30:00-04:00,3152.7769,3161.245,3149.2849,3158.1073,,3131.33208622456,
2016-06-29T22:30:00-04:00,3157.7387,3163.7205,3148.3097,3150.6264,,3133.169639917459,
2016-06-29T23:30:00-04:00,3150.3535,3150.4526,3149.6852,3150.4526,,3134.815636115796,
2016-06-30T00:30:00-04:00,3150.5177,3154.3574,3148.3068,3154.1232,,3136.654451723816,
2016-06-30T01:30:00-04:00,3153.4674,3162.0364,3152.185,3155.5639,,3138.455351559643,
2016-06-30T02:30:00-04:00,3155.379,3155.6203,3148.4171,3153.921,,3139.9282704587245,
2016-06-30T21:30:00-04:00,3156.6352,3170.2396,3156.5025,3162.4318,,3142.0714637483698,
2016-06-30T22:30:00-04:00,3162.5442,3164.6776,3158.2196,3158.246,,3143.6118957723347,
2016-06-30T23:30:00-04:00,3157.7363,3158.638,3157.7363,3158.3784,,3145.0182295083027,
2016-07-01T00:30:00-04:00,3158.0026,3158.2312,3152.5518,3152.8206,,3145.761312412274,
2016-07-01T01:30:00-04:00,3152.442,3159.1842,3148.5535,3152.5144,,3146.4044636111053,
2016-07-01T02:30:00-04:00,3153.1971,3161.9972,3153.0866,3154.2003,,3147.1469242195712,
2016-07-03T21:30:00-04:00,3135.3239,3174.4435,3134.0361,3172.9671,,3149.605988579612,
2016-07-03T22:30:00-04:00,3173.0125,3208.5933,3173.0125,3206.0268,,3154.979399191078,
2016-07-03T23:30:00-04:00,3206.2091,3206.7889,3205.8245,3206.6151,,3159.8970849824036,
2016-07-04T00:30:00-04:00,3206.3915,3209.912,3201.307,3201.821,,3163.8898387936033,
2016-07-04T01:30:00-04:00,3201.8258,3210.6016,3197.0637,3206.9917,,3167.994777956117,
2016-07-04T02:30:00-04:00,3207.1401,3207.3582,3201.3372,3204.6962,,3171.490151484106,
2016-07-04T21:30:00-04:00,3200.2172,3213.724,3198.2301,3212.913,,3175.4351846760956,
2016-07-04T22:30:00-04:00,3212.4858,3216.5334,3198.9729,3205.4374,,3178.292538516467,
2016-07-04T23:30:00-04:00,3205.7777,3205.7777,3205.5751,3205.699,,3180.902677705375,
2016-07-05T00:30:00-04:00,3205.7484,3209.5564,3204.0129,3207.8952,,3183.473394114387,
2016-07-05T01:30:00-04:00,3207.8206,3211.8854,3202.189,3207.6548,,3185.7763851511118,
2016-07-05T02:30:00-04:00,3207.0854,3207.775,3200.3639,3207.3827,,3187.8341294224347,
2016-07-05T21:30:00-04:00,3196.5039,3200.7328,3183.4511,3189.6464,,3188.006726620298,
2016-07-05T22:30:00-04:00,3189.3253,3202.4946,3189.0259,3198.9415,,3189.048133608841,
2016-07-05T23:30:00-04:00,3199.0313,3199.1571,3198.898,3199.1571,,3190.010892312761,
2016-07-06T00:30:00-04:00,3199.4638,3208.1137,3199.325,3205.2902,,3191.4660644734504,
2016-07-06T01:30:00-04:00,3205.1919,3215.0012,3201.769,3208.088,,3193.0491059521696,
2016-07-06T02:30:00-04:00,3208.1198,3217.4866,3206.9939,3216.8035,,3195.31142919482,
2016-07-06T21:30:00-04:00,3206.4431,3217.2481,3201.4202,3209.8713,,3196.698083557218,
2016-07-06T22:30:00-04:00,3209.9608,3210.4705,3190.1235,3197.3117,,3196.7565232184356,
2016-07-06T23:30:00-04:00,3197.2897,3197.5332,3197.2897,3197.525,,3196.8297114833467,
2016-07-07T00:30:00-04:00,3197.5311,3202.6458,3197.5311,3200.611,,3197.1898341992182,
2016-07-07T01:30:00-04:00,3200.771,3220.5404,3195.5085,3218.2355,,3199.194183323102,
2016-07-07T02:30:00-04:00,3217.493,3218.1793,3206.4042,3209.9542,,3200.21894681614,
2016-07-07T21:30:00-04:00,3199.447,3202.5757,3184.1118,3191.247,,3199.3644756907934,
2016-07-07T22:30:00-04:00,3191.3116,3198.3722,3188.8736,3191.0588,,3198.5734589583367,
2016-07-07T23:30:00-04:00,3191.7719,3191.7719,3191.6049,3191.6049,,3197.90978667659,
2016-07-08T00:30:00-04:00,3191.6568,3197.2445,3191.4209,3196.8768,,3197.8114069931053,
2016-07-08T01:30:00-04:00,3197.1192,3204.9283,3189.8804,3196.6404,,3197.6998825175715,
2016-07-08T02:30:00-04:00,3196.6619,3197.5098,3191.8704,3192.2804,,3197.183741325422,
2016-07-10T21:30:00-04:00,3199.838,3210.1621,3197.7167,3209.0335,,3198.31228977062,
2016-07-10T22:30:00-04:00,3208.367,3229.3366,3208.367,3224.8744,,3200.8420145543705,
2016-07-10T23:30:00-04:00,3225.1853,3225.8613,3225.1853,3225.7732,,3203.21641316824,
2016-07-11T00:30:00-04:00,3225.9951,3234.4593,3225.9951,3234.4593,,3206.191926199836,
2016-07-11T01:30:00-04:00,3234.3625,3235.8863,3219.2158,3220.7832,,3207.581571323661,
2016-07-11T02:30:00-04:00,3220.7823,3221.6784,3201.1757,3203.3298,,3207.1766407214077,
2016-07-11T21:30:00-04:00,3202.6976,3236.9051,3202.0542,3227.9886,,3209.1587320812737,
2016-07-11T22:30:00-04:00,3228.6073,3230.2238,3200.3714,3207.3076,,3208.982433787819,
2016-07-11T23:30:00-04:00,3208.3858,3208.3858,3207.7198,3207.9321,,3208.8824019985027,
2016-07-12T00:30:00-04:00,3207.6756,3221.5338,3207.3888,3220.6009,,3209.9984494272167,
2016-07-12T01:30:00-04:00,3220.5724,3261.7047,3217.7899,3261.7047,,3214.922854243672,
2016-07-12T02:30:00-04:00,3261.7367,3273.4738,3256.7034,3273.1823,,3220.471372887132,
2016-07-12T21:30:00-04:00,3275.4637,3300.7967,3275.4625,3279.3255,,3226.076527850262,
2016-07-12T22:30:00-04:00,3279.3333,3288.023,3276.3106,3286.7911,,3231.858868054999,
2016-07-12T23:30:00-04:00,3286.7145,3286.8903,3286.469,3286.469,,3237.059833002142,
2016-07-13T00:30:00-04:00,3287.0802,3293.9399,3286.451,3288.4896,,3241.957906049557,
2016-07-13T01:30:00-04:00,3288.9613,3292.908,3278.708,3282.004,,3245.771819759123,
2016-07-13T02:30:00-04:00,3282.4439,3282.9275,3271.8874,3282.8681,,3249.3047988296826,
2016-07-13T21:30:00-04:00,3277.3571,3281.8464,3269.9352,3274.38,,3251.6929132268556,
2016-07-13T22:30:00-04:00,3274.6589,3276.1579,3265.9598,3272.135,,3253.6397786338216,
2016-07-13T23:30:00-04:00,3272.4021,3272.4868,3271.7842,3271.8341,,3255.372571144886,
2016-07-14T00:30:00-04:00,3271.7852,3278.3237,3270.6888,3275.9005,,3257.3276119882303,
2016-07-14T01:30:00-04:00,3275.871,3278.3519,3259.0653,3265.4127,,3258.0976203703035,
2016-07-14T02:30:00-04:00,3265.2906,3276.7637,3265.2906,3276.7637,,3259.8753422397986,
2016-07-14T21:30:00-04:00,3279.9925,3283.8199,3271.1159,3274.8776,,3261.304128693151,
2016-07-14T22:30:00-04:00,3274.7367,3281.8785,3265.7606,3274.5406,,3262.564745008089,
2016-07-14T23:30:00-04:00,3274.6699,3274.9569,3274.6699,3274.8244,,3263.732331197795,
2016-07-15T00:30:00-04:00,3275.2321,3277.3502,3270.4266,3270.6421,,3264.3904044170527,
2016-07-15T01:30:00-04:00,3270.6289,3279.9055,3265.2906,3276.115,,3265.5070325678093,
2016-07-15T02:30:00-04:00,3276.1502,3285.026,3275.4195,3276.2775,,3266.532791370875,
2016-07-17T21:30:00-04:00,3269.8584,3281.6375,3261.7413,3264.4655,,3266.335906478411,
2016-07-17T22:30:00-04:00,3264.4115,3273.2194,3251.9673,3272.927,,3266.963629670943,
2016-07-17T23:30:00-04:00,3273.2897,3273.4561,3273.2468,3273.4561,,3267.5819601784724,
2016-07-18T00:30:00-04:00,3273.4368,3275.4369,3270.5359,3272.2757,,3268.028983018618,
2016-07-18T01:30:00-04:00,3272.3098,3279.3057,3264.9689,3265.8009,,3267.8167846358924,
2016-07-18T02:30:00-04:00,3265.6891,3268.5334,3258.4189,3262.0222,,3267.264919432474,
2016-07-18T21:30:00-04:00,3260.7651,3264.4036,3238.6071,3245.2793,,3265.1710509150957,
2016-07-18T22:30:00-04:00,3245.0893,3250.1655,3236.084,3236.6351,,3262.453341304134,
2016-07-18T23:30:00-04:00,3236.5233,3236.5233,3236.1724,3236.2989,,3259.962442132312,
2016-07-19T00:30:00-04:00,3235.8943,3242.9313,3226.3634,3242.6169,,3258.3104857387584,
2016-07-19T01:30:00-04:00,3242.2225,3248.607,3228.6979,3237.3446,,3256.3137347160196,
2016-07-19T02:30:00-04:00,3237.9263,3248.6293,3237.1379,3248.2341,,3255.544245695446,
2016-07-19T21:30:00-04:00,3247.2736,3254.5076,3239.9145,3243.4716,,3254.3944699149274,
2016-07-19T22:30:00-04:00,3242.2236,3247.8091,3232.4815,3247.503,,3253.738139446839,
2016-07-19T23:30:00-04:00,3247.1539,3248.1505,3247.1539,3247.8983,,3253.1819642614255,
2016-07-20T00:30:00-04:00,3247.8926,3250.2281,3245.6185,3248.3019,,3252.717196236528,
2016-07-20T01:30:00-04:00,3247.6941,3248.7064,3238.3068,3247.127,,3252.1847965949537,
2016-07-20T02:30:00-04:00,3246.4215,3247.859,3237.5318,3237.6051,,3250.796254062101,
2016-07-20T21:30:00-04:00,3239.1367,3256.5588,3239.1367,3248.1163,,3250.541020341901,
2016-07-20T22:30:00-04:00,3248.2311,3267.6763,3247.6515,3266.2794,,3252.039913642672,
2016-07-20T23:30:00-04:00,3266.1717,3266.3041,3266.0204,3266.3041,,3253.398407581465,
2016-07-21T00:30:00-04:00,3266.6557,3271.297,3264.8988,3264.9381,,3254.49742590704,
